segment_id,file_id,channel_id,platform,youtube_id,source_url,tiktok_handle,local_filename,start_time,end_time,duration,region,provenance_region,speaker_id,split,channel_split,snr_db,speech_ratio,quality
67702,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,883.538,887.938,4.4,Tripolitania,Tripolitania,spk_00001,train,train,41.03,0.9509,clean
67703,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,887.938,895.165,7.227,Tripolitania,Tripolitania,spk_00001,train,train,30.83,0.9372,clean
67704,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,900.515,903.755,3.24,Tripolitania,Tripolitania,spk_00001,train,train,32.59,0.9586,clean
67705,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,904.278,912.878,8.6,Tripolitania,Tripolitania,spk_00001,train,train,37.53,0.8758,clean
67706,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,912.878,921.676,8.798,Tripolitania,Tripolitania,spk_00001,train,train,32.39,0.9743,clean
67707,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,929.658,936.577,6.919,Tripolitania,Tripolitania,spk_00001,train,train,22.41,0.9806,clean
67708,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,942.325,950.263,7.938,Tripolitania,Tripolitania,spk_00001,train,train,25.47,0.9756,clean
67709,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,960.505,965.332,4.827,Tripolitania,Tripolitania,spk_00001,train,train,36.0,0.9192,clean
67710,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,966.58,972.28,5.7,Tripolitania,Tripolitania,spk_00001,train,train,29.16,0.9649,clean
67711,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,972.28,975.78,3.5,Tripolitania,Tripolitania,spk_00001,train,train,33.34,0.9354,clean
67712,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,975.78,985.345,9.565,Tripolitania,Tripolitania,spk_00001,train,train,36.9,0.9458,clean
67713,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,990.323,1000.026,9.703,Tripolitania,Tripolitania,spk_00001,train,train,31.64,0.9697,clean
67714,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,1007.536,1014.033,6.497,Tripolitania,Tripolitania,spk_00001,train,train,32.53,0.7522,clean
67715,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,1017.998,1021.744,3.746,Tripolitania,Tripolitania,spk_00001,train,train,21.98,0.9995,clean
67716,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,1025.103,1033.503,8.4,Tripolitania,Tripolitania,spk_00001,train,train,31.39,0.9281,clean
67717,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,1033.503,1040.965,7.462,Tripolitania,Tripolitania,spk_00001,train,train,37.23,0.8309,clean
67718,28854da0518a,طه_الجواشي,youtube,8gEu_SDLay0,https://www.youtube.com/@TahaJawashi,,,1041.91,1046.129,4.219,Tripolitania,Tripolitania,spk_00001,train,train,34.7,0.8924,clean
67719,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,5.043,9.643,4.6,Tripolitania,Tripolitania,spk_00001,train,train,38.05,0.9222,clean
67720,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,9.643,15.143,5.5,Tripolitania,Tripolitania,spk_00001,train,train,32.56,0.9473,clean
67721,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,15.143,20.043,4.9,Tripolitania,Tripolitania,spk_00001,train,train,33.6,0.9604,clean
67722,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,20.043,29.275,9.232,Tripolitania,Tripolitania,spk_00001,train,train,29.38,0.9617,clean
67723,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,32.06,41.96,9.9,Tripolitania,Tripolitania,spk_00001,train,train,29.83,0.9897,clean
67724,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,41.96,48.56,6.6,Tripolitania,Tripolitania,spk_00001,train,train,33.25,0.9512,clean
67725,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,48.56,53.36,4.8,Tripolitania,Tripolitania,spk_00001,train,train,26.47,0.9862,clean
67726,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,53.36,60.663,7.303,Tripolitania,Tripolitania,spk_00001,train,train,29.32,0.991,clean
67727,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,61.186,70.686,9.5,Tripolitania,Tripolitania,spk_00001,train,train,36.19,0.9491,clean
67728,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,70.686,79.486,8.8,Tripolitania,Tripolitania,spk_00001,train,train,31.02,0.9889,clean
67729,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,79.486,85.886,6.4,Tripolitania,Tripolitania,spk_00001,train,train,27.32,0.9847,clean
67730,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,89.686,97.286,7.6,Tripolitania,Tripolitania,spk_00001,train,train,28.13,0.9661,clean
67731,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,97.286,107.186,9.9,Tripolitania,Tripolitania,spk_00001,train,train,33.4,0.9901,clean
67732,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,107.186,115.686,8.5,Tripolitania,Tripolitania,spk_00001,train,train,25.1,0.9546,clean
67733,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,115.686,124.086,8.4,Tripolitania,Tripolitania,spk_00001,train,train,29.2,0.996,clean
67734,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,124.086,133.886,9.8,Tripolitania,Tripolitania,spk_00001,train,train,31.87,0.9933,clean
67735,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,133.886,142.186,8.3,Tripolitania,Tripolitania,spk_00001,train,train,32.4,0.9843,clean
67736,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,142.186,151.586,9.4,Tripolitania,Tripolitania,spk_00001,train,train,31.25,0.9585,clean
67737,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,151.586,160.886,9.3,Tripolitania,Tripolitania,spk_00001,train,train,35.03,0.9447,clean
67738,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,160.886,169.486,8.6,Tripolitania,Tripolitania,spk_00001,train,train,35.32,0.97,clean
67739,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,169.486,174.186,4.7,Tripolitania,Tripolitania,spk_00001,train,train,36.87,0.9519,clean
67740,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,174.186,183.886,9.7,Tripolitania,Tripolitania,spk_00001,train,train,26.85,0.9866,clean
67741,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,183.886,193.586,9.7,Tripolitania,Tripolitania,spk_00001,train,train,30.78,0.9866,clean
67742,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,193.586,202.586,9.0,Tripolitania,Tripolitania,spk_00001,train,train,32.7,0.9536,clean
67743,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,202.586,209.486,6.9,Tripolitania,Tripolitania,spk_00001,train,train,40.61,0.9641,clean
67744,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,209.486,213.986,4.5,Tripolitania,Tripolitania,spk_00001,train,train,46.25,0.8271,clean
67745,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,213.986,219.986,6.0,Tripolitania,Tripolitania,spk_00001,train,train,32.1,0.9783,clean
67746,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,219.986,227.995,8.009,Tripolitania,Tripolitania,spk_00001,train,train,30.95,0.9478,clean
67747,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,237.361,245.259,7.898,Tripolitania,Tripolitania,spk_00001,train,train,39.07,0.9258,clean
67748,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,246.355,251.155,4.8,Tripolitania,Tripolitania,spk_00001,train,train,36.46,0.9929,clean
67749,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,251.155,258.755,7.6,Tripolitania,Tripolitania,spk_00001,train,train,41.01,0.9337,clean
67750,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,258.755,265.855,7.1,Tripolitania,Tripolitania,spk_00001,train,train,40.46,0.8676,clean
67751,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,265.855,270.875,5.02,Tripolitania,Tripolitania,spk_00001,train,train,35.65,0.9614,clean
67752,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,271.972,276.967,4.995,Tripolitania,Tripolitania,spk_00001,train,train,46.74,0.9219,clean
67753,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,277.827,282.227,4.4,Tripolitania,Tripolitania,spk_00001,train,train,42.71,0.9695,clean
67754,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,282.227,290.927,8.7,Tripolitania,Tripolitania,spk_00001,train,train,35.54,0.9777,clean
67755,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,290.927,297.014,6.087,Tripolitania,Tripolitania,spk_00001,train,train,40.15,0.9359,clean
67756,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,298.381,302.212,3.831,Tripolitania,Tripolitania,spk_00001,train,train,26.78,0.9911,clean
67757,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,306.92,316.82,9.9,Tripolitania,Tripolitania,spk_00001,train,train,30.27,0.9671,clean
67758,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,316.82,324.82,8.0,Tripolitania,Tripolitania,spk_00001,train,train,28.07,0.9558,clean
67759,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,324.82,331.52,6.7,Tripolitania,Tripolitania,spk_00001,train,train,31.06,0.9806,clean
67760,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,331.52,337.42,5.9,Tripolitania,Tripolitania,spk_00001,train,train,30.91,0.9508,clean
67761,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,337.42,342.56,5.14,Tripolitania,Tripolitania,spk_00001,train,train,28.67,0.956,clean
67762,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,343.117,350.717,7.6,Tripolitania,Tripolitania,spk_00001,train,train,30.96,0.9697,clean
67763,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,350.717,354.617,3.9,Tripolitania,Tripolitania,spk_00001,train,train,39.36,0.9585,clean
67764,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,354.617,359.517,4.9,Tripolitania,Tripolitania,spk_00001,train,train,37.57,0.9669,clean
67765,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,359.517,365.117,5.6,Tripolitania,Tripolitania,spk_00001,train,train,39.59,0.9589,clean
67766,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,365.117,373.917,8.8,Tripolitania,Tripolitania,spk_00001,train,train,31.82,0.9816,clean
67767,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,373.917,383.117,9.2,Tripolitania,Tripolitania,spk_00001,train,train,36.86,0.9859,clean
67768,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,383.117,387.017,3.9,Tripolitania,Tripolitania,spk_00001,train,train,44.8,0.8933,clean
67769,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,387.017,395.917,8.9,Tripolitania,Tripolitania,spk_00001,train,train,28.24,0.989,clean
67770,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,395.917,403.563,7.646,Tripolitania,Tripolitania,spk_00001,train,train,26.2,0.9704,clean
67771,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,404.221,412.372,8.151,Tripolitania,Tripolitania,spk_00001,train,train,27.49,0.9841,clean
67772,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,413.705,420.705,7.0,Tripolitania,Tripolitania,spk_00001,train,train,28.47,0.9854,clean
67773,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,420.705,428.205,7.5,Tripolitania,Tripolitania,spk_00001,train,train,35.59,0.9523,clean
67774,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,428.205,432.205,4.0,Tripolitania,Tripolitania,spk_00001,train,train,26.61,0.9755,clean
67775,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,447.488,453.765,6.277,Tripolitania,Tripolitania,spk_00001,train,train,29.2,0.9787,clean
67776,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,457.647,465.547,7.9,Tripolitania,Tripolitania,spk_00001,train,train,34.04,0.9957,clean
67777,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,465.547,473.594,8.047,Tripolitania,Tripolitania,spk_00001,train,train,29.13,0.9635,clean
67778,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,474.134,478.434,4.3,Tripolitania,Tripolitania,spk_00001,train,train,33.86,0.9921,clean
67779,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,478.434,487.534,9.1,Tripolitania,Tripolitania,spk_00001,train,train,28.65,0.9892,clean
67780,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,487.534,492.595,5.061,Tripolitania,Tripolitania,spk_00001,train,train,38.07,0.987,clean
67781,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,493.102,501.002,7.9,Tripolitania,Tripolitania,spk_00001,train,train,33.54,0.9587,clean
67782,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,501.002,510.212,9.21,Tripolitania,Tripolitania,spk_00001,train,train,34.39,0.9468,clean
67783,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,511.141,514.853,3.712,Tripolitania,Tripolitania,spk_00001,train,train,38.38,0.8335,clean
67784,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,515.917,521.417,5.5,Tripolitania,Tripolitania,spk_00001,train,train,40.3,0.8713,clean
67785,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,521.417,525.974,4.557,Tripolitania,Tripolitania,spk_00001,train,train,38.98,0.9074,clean
67786,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,533.922,543.022,9.1,Tripolitania,Tripolitania,spk_00001,train,train,35.26,0.9927,clean
67787,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,543.022,549.722,6.7,Tripolitania,Tripolitania,spk_00001,train,train,36.87,0.9758,clean
67788,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,549.722,555.322,5.6,Tripolitania,Tripolitania,spk_00001,train,train,33.35,0.9825,clean
67789,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,555.322,564.722,9.4,Tripolitania,Tripolitania,spk_00001,train,train,38.09,0.9449,clean
67790,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,564.722,574.022,9.3,Tripolitania,Tripolitania,spk_00001,train,train,36.27,0.9895,clean
67791,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,574.022,581.822,7.8,Tripolitania,Tripolitania,spk_00001,train,train,48.29,0.901,clean
67792,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,581.822,585.722,3.9,Tripolitania,Tripolitania,spk_00001,train,train,48.38,0.9092,clean
67793,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,585.722,594.993,9.271,Tripolitania,Tripolitania,spk_00001,train,train,34.65,0.9303,clean
67794,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,595.651,601.251,5.6,Tripolitania,Tripolitania,spk_00001,train,train,28.36,0.9939,clean
67795,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,601.251,609.1,7.849,Tripolitania,Tripolitania,spk_00001,train,train,36.28,0.959,clean
67796,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,609.742,619.342,9.6,Tripolitania,Tripolitania,spk_00001,train,train,35.46,0.9827,clean
67797,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,619.342,626.842,7.5,Tripolitania,Tripolitania,spk_00001,train,train,36.35,0.8949,clean
67798,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,626.842,635.442,8.6,Tripolitania,Tripolitania,spk_00001,train,train,37.35,0.9584,clean
67799,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,635.442,644.942,9.5,Tripolitania,Tripolitania,spk_00001,train,train,33.53,0.932,clean
67800,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,644.942,654.562,9.62,Tripolitania,Tripolitania,spk_00001,train,train,44.06,0.8318,clean
67801,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,660.333,669.233,8.9,Tripolitania,Tripolitania,spk_00001,train,train,38.53,0.9663,clean
67802,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,669.233,676.133,6.9,Tripolitania,Tripolitania,spk_00001,train,train,41.92,0.9626,clean
67803,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,676.133,680.833,4.7,Tripolitania,Tripolitania,spk_00001,train,train,41.18,0.8757,clean
67804,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,680.833,690.032,9.199,Tripolitania,Tripolitania,spk_00001,train,train,40.95,0.9537,clean
67805,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,693.121,700.521,7.4,Tripolitania,Tripolitania,spk_00001,train,train,23.84,0.9911,clean
67806,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,700.521,707.195,6.674,Tripolitania,Tripolitania,spk_00001,train,train,34.01,0.9661,clean
67807,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,707.718,717.318,9.6,Tripolitania,Tripolitania,spk_00001,train,train,37.38,0.986,clean
67808,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,717.318,721.758,4.44,Tripolitania,Tripolitania,spk_00001,train,train,43.02,0.7959,clean
67809,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,728.255,737.055,8.8,Tripolitania,Tripolitania,spk_00001,train,train,32.5,0.9998,clean
67810,b209fb700503,طه_الجواشي,youtube,MUDhs4wEYyk,https://www.youtube.com/@TahaJawashi,,,737.055,741.555,4.5,Tripolitania,Tripolitania,spk_00001,train,train,39.0,0.9498,clean
